cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
102809,29,12087,821,4466,36,0.0714,2,2,0,M,Casado,Fundamental,Centro-Oeste,GO,Grande,Empréstimo Consignado,Digital
102810,25,21698,715,19691,60,0.2005,14,2,0,M,Divorciado,Pós-graduação,Nordeste,BA,Pequeno,Crédito Pessoal,Digital
102811,48,6631,845,61352,60,0.141,7,4,0,M,Divorciado,Pós-graduação,Norte,RO,Médio,Empréstimo Consignado,Digital
102812,44,9710,434,109298,12,0.1581,12,4,1,M,Casado,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Agência
102813,37,27615,793,145409,48,0.236,6,2,0,M,Solteiro,Pós-graduação,Sul,PR,Médio,Cartão de Crédito,Agência
102814,50,8534,674,52307,36,0.0875,2,1,1,F,Casado,Superior,Nordeste,CE,Pequeno,Crédito Pessoal,Agência
102815,68,24420,819,56626,48,0.2341,13,4,0,M,Divorciado,Pós-graduação,Sul,SC,Grande,Cartão de Crédito,Agência
102816,41,5142,757,107630,48,0.1098,8,3,0,M,Divorciado,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Agência
102817,65,7514,399,125487,24,0.1267,1,1,0,M,Divorciado,Superior,Sudeste,SP,Pequeno,Empréstimo Consignado,Parceiro
102818,26,6238,396,45945,48,0.1649,6,4,0,M,Casado,Médio,Sul,RS,Pequeno,Cartão de Crédito,Digital
102819,36,14114,661,124564,48,0.1469,3,1,0,M,Viúvo,Pós-graduação,Sudeste,ES,Pequeno,Cartão de Crédito,Digital
102820,68,22553,630,136366,48,0.1923,7,3,1,F,Viúvo,Fundamental,Nordeste,MA,Médio,Empréstimo Consignado,Parceiro
102821,48,14588,458,132903,24,0.1431,11,3,0,M,Casado,Médio,Nordeste,BA,Grande,Financiamento Veículo,Parceiro
102822,65,7835,827,84330,48,0.2378,7,4,0,M,Casado,Médio,Norte,AM,Médio,Cartão de Crédito,Parceiro
102823,60,4870,600,11138,24,0.2046,7,3,0,M,Casado,Pós-graduação,Sul,SC,Pequeno,Crédito Pessoal,Digital
102824,22,15701,404,33908,60,0.2129,3,3,0,F,Viúvo,Fundamental,Sul,SC,Médio,Cartão de Crédito,Digital
102825,34,18585,461,39978,24,0.1525,4,3,0,M,Solteiro,Superior,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
102826,46,10378,305,148218,48,0.0754,13,2,0,M,Casado,Pós-graduação,Sul,RS,Médio,Financiamento Veículo,Agência
102827,34,6845,462,82140,60,0.0726,9,1,0,Outro,Casado,Médio,Norte,TO,Grande,Financiamento Veículo,Digital
102828,37,7752,663,145404,24,0.0502,3,4,0,F,Casado,Superior,Sudeste,SP,Grande,Financiamento Veículo,Digital
102829,32,14879,827,38461,12,0.0899,2,4,0,F,Solteiro,Médio,Nordeste,BA,Médio,Crédito Pessoal,Parceiro
102830,33,4029,301,116394,60,0.2189,5,4,0,F,Solteiro,Superior,Norte,RO,Médio,Empréstimo Consignado,Digital
102831,41,26649,445,36552,24,0.1789,9,1,0,M,Divorciado,Pós-graduação,Sudeste,ES,Pequeno,Financiamento Veículo,Agência
102832,53,23375,791,135707,48,0.1721,11,3,0,M,Casado,Pós-graduação,Norte,TO,Médio,Financiamento Veículo,Parceiro
102833,55,7731,640,126010,48,0.1893,9,3,0,M,Divorciado,Superior,Sudeste,MG,Médio,Crédito Pessoal,Parceiro
102834,64,29735,802,36804,60,0.1244,9,3,0,M,Viúvo,Fundamental,Sul,RS,Médio,Crédito Pessoal,Digital
102835,53,17864,488,48489,24,0.0903,5,3,0,M,Divorciado,Pós-graduação,Sudeste,ES,Pequeno,Empréstimo Consignado,Digital
102836,57,26281,489,46194,60,0.1459,4,4,0,F,Casado,Médio,Sul,PR,Pequeno,Empréstimo Consignado,Digital
102837,28,13230,810,55922,12,0.2239,2,4,1,M,Casado,Médio,Nordeste,CE,Pequeno,Crédito Pessoal,Digital
102838,29,18128,313,35183,48,0.2151,7,2,2,M,Divorciado,Médio,Centro-Oeste,DF,Médio,Empréstimo Consignado,Digital
102839,58,10649,753,36809,12,0.207,13,4,0,M,Viúvo,Médio,Centro-Oeste,DF,Grande,Empréstimo Consignado,Agência
102840,27,15186,854,6156,60,0.0802,4,1,1,F,Divorciado,Fundamental,Sul,SC,Médio,Financiamento Veículo,Agência
102841,58,2835,493,106294,12,0.1061,8,2,4,M,Solteiro,Médio,Sul,RS,Pequeno,Cartão de Crédito,Digital
102842,64,10967,516,124979,24,0.1687,6,1,0,F,Casado,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Agência
102843,59,25233,827,89517,48,0.0516,9,2,0,M,Solteiro,Médio,Sudeste,MG,Médio,Cartão de Crédito,Agência
102844,44,25196,484,100887,60,0.148,12,4,0,F,Casado,Médio,Nordeste,CE,Médio,Crédito Pessoal,Digital
102845,62,21814,721,26388,36,0.0604,3,2,0,M,Divorciado,Médio,Norte,AM,Pequeno,Empréstimo Consignado,Agência
102846,68,3545,317,47828,24,0.0567,14,1,2,F,Casado,Pós-graduação,Sul,SC,Médio,Empréstimo Consignado,Digital
102847,23,18050,805,109315,12,0.0562,11,3,2,M,Viúvo,Fundamental,Sul,PR,Médio,Cartão de Crédito,Digital
102848,50,23938,742,43474,24,0.1185,12,2,0,M,Casado,Superior,Sudeste,SP,Médio,Empréstimo Consignado,Agência
102849,27,2751,802,105170,12,0.1039,12,3,0,F,Casado,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Parceiro
102850,50,23476,448,82816,60,0.213,5,3,0,M,Solteiro,Superior,Centro-Oeste,MT,Médio,Financiamento Veículo,Digital
102851,68,27114,650,66202,24,0.1546,7,2,1,F,Viúvo,Pós-graduação,Sudeste,SP,Pequeno,Financiamento Veículo,Parceiro
102852,39,3093,427,92867,48,0.1741,8,1,1,M,Solteiro,Pós-graduação,Sul,RS,Médio,Financiamento Veículo,Digital
102853,27,10758,650,139890,60,0.1666,14,2,0,F,Casado,Médio,Sudeste,ES,Médio,Financiamento Veículo,Agência
102854,57,9669,683,90264,48,0.2428,12,4,1,F,Casado,Pós-graduação,Nordeste,PE,Pequeno,Financiamento Veículo,Digital
102855,26,13701,340,129466,60,0.1852,7,2,0,M,Solteiro,Superior,Sudeste,RJ,Pequeno,Cartão de Crédito,Agência
102856,39,13700,816,122389,36,0.1749,14,4,1,Outro,Divorciado,Fundamental,Sudeste,ES,Grande,Cartão de Crédito,Digital
102857,25,7189,635,65182,60,0.1778,1,4,0,M,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Crédito Pessoal,Agência
102858,39,18106,422,130909,60,0.0585,4,4,0,F,Viúvo,Fundamental,Sul,RS,Grande,Financiamento Veículo,Digital
102859,69,11851,368,108152,60,0.245,13,4,1,F,Viúvo,Fundamental,Centro-Oeste,DF,Grande,Empréstimo Consignado,Agência
102860,26,17818,684,53844,12,0.197,8,1,1,F,Casado,Superior,Nordeste,PE,Grande,Empréstimo Consignado,Digital
102861,69,12759,498,51765,36,0.1654,14,2,0,F,Casado,Superior,Nordeste,MA,Grande,Financiamento Veículo,Digital
102862,38,1518,345,31538,48,0.149,10,2,3,F,Viúvo,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Agência
102863,53,20005,608,120952,12,0.0937,2,3,1,Outro,Viúvo,Superior,Sudeste,MG,Pequeno,Empréstimo Consignado,Parceiro
102864,39,14395,687,120768,60,0.2036,8,2,0,F,Divorciado,Médio,Norte,AM,Pequeno,Cartão de Crédito,Agência
102865,41,14026,619,131768,36,0.2412,7,3,1,M,Casado,Pós-graduação,Centro-Oeste,DF,Pequeno,Empréstimo Consignado,Agência
102866,64,7375,417,9434,60,0.0662,5,4,1,M,Casado,Médio,Centro-Oeste,MT,Médio,Cartão de Crédito,Digital
102867,44,10211,862,53223,36,0.2139,8,1,0,F,Divorciado,Superior,Nordeste,BA,Médio,Financiamento Veículo,Agência
102868,67,8972,680,79208,36,0.1042,7,3,0,M,Solteiro,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Agência
102869,28,13294,465,95184,36,0.1641,3,4,0,M,Viúvo,Fundamental,Sudeste,ES,Pequeno,Cartão de Crédito,Digital
102870,46,21398,683,69660,60,0.0823,1,4,0,M,Viúvo,Médio,Nordeste,PE,Médio,Financiamento Veículo,Agência
102871,20,13645,805,43732,36,0.236,8,1,0,M,Casado,Médio,Nordeste,PE,Grande,Crédito Pessoal,Digital
102872,62,19345,899,118515,12,0.25,8,1,0,F,Casado,Superior,Sudeste,SP,Grande,Empréstimo Consignado,Digital
102873,48,26282,418,87818,36,0.1629,14,4,1,M,Casado,Fundamental,Centro-Oeste,MT,Grande,Empréstimo Consignado,Agência
102874,46,4965,773,62627,24,0.1683,8,4,0,F,Solteiro,Médio,Nordeste,CE,Médio,Crédito Pessoal,Agência
102875,68,29249,623,50879,12,0.2323,1,4,1,Outro,Casado,Médio,Sudeste,SP,Grande,Crédito Pessoal,Digital
102876,57,23210,318,35795,48,0.1188,9,3,4,F,Divorciado,Médio,Sudeste,SP,Grande,Crédito Pessoal,Digital
102877,69,16796,863,28550,36,0.0526,6,2,0,F,Viúvo,Fundamental,Nordeste,PE,Grande,Crédito Pessoal,Digital
102878,20,20862,893,109704,12,0.2038,8,1,0,M,Viúvo,Superior,Centro-Oeste,DF,Pequeno,Financiamento Veículo,Digital
102879,52,1600,591,122995,48,0.2053,11,2,3,F,Divorciado,Fundamental,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
102880,29,19105,850,35738,36,0.1932,8,3,3,F,Solteiro,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Digital
102881,31,5128,481,137278,36,0.2189,4,2,3,F,Divorciado,Superior,Centro-Oeste,MT,Grande,Empréstimo Consignado,Agência
102882,59,17366,302,47358,12,0.1215,12,3,3,M,Casado,Fundamental,Nordeste,MA,Grande,Cartão de Crédito,Agência
102883,52,5636,888,59452,36,0.2248,9,2,0,M,Casado,Fundamental,Sul,PR,Pequeno,Financiamento Veículo,Agência
102884,62,3051,755,80742,12,0.1993,3,2,0,F,Divorciado,Fundamental,Sul,PR,Pequeno,Cartão de Crédito,Digital
102885,34,8913,419,105078,36,0.1396,6,3,2,F,Viúvo,Fundamental,Nordeste,PE,Pequeno,Crédito Pessoal,Parceiro
102886,61,1648,424,79176,12,0.1656,6,3,2,F,Divorciado,Pós-graduação,Sudeste,SP,Médio,Crédito Pessoal,Agência
102887,59,7839,873,23028,36,0.2237,10,2,0,M,Divorciado,Fundamental,Sudeste,ES,Grande,Financiamento Veículo,Agência
102888,32,8955,764,90162,36,0.0662,10,2,0,M,Divorciado,Fundamental,Nordeste,BA,Grande,Empréstimo Consignado,Agência
102889,23,28703,363,8267,60,0.0795,12,1,0,M,Casado,Superior,Centro-Oeste,DF,Médio,Financiamento Veículo,Agência
102890,37,15332,497,61228,12,0.1831,11,4,1,M,Viúvo,Pós-graduação,Centro-Oeste,DF,Médio,Empréstimo Consignado,Agência
102891,55,22710,732,45231,24,0.1067,7,3,2,M,Casado,Pós-graduação,Norte,AM,Grande,Crédito Pessoal,Agência
102892,61,24937,344,3777,24,0.198,5,4,2,M,Solteiro,Pós-graduação,Nordeste,MA,Médio,Empréstimo Consignado,Digital
102893,26,20512,671,34389,48,0.2456,10,2,1,F,Solteiro,Médio,Sudeste,MG,Médio,Empréstimo Consignado,Agência
102894,43,11547,710,84097,36,0.1935,5,3,1,F,Viúvo,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Agência
102895,57,24220,741,55312,48,0.2486,14,4,0,F,Casado,Superior,Norte,RO,Pequeno,Financiamento Veículo,Digital
102896,34,12698,420,82283,48,0.0853,11,1,0,Outro,Solteiro,Pós-graduação,Sudeste,MG,Grande,Cartão de Crédito,Digital
102897,46,22776,794,41143,24,0.2231,6,4,4,F,Casado,Pós-graduação,Sudeste,SP,Grande,Empréstimo Consignado,Agência
102898,49,18380,667,96512,12,0.0936,5,3,0,F,Casado,Pós-graduação,Sudeste,ES,Grande,Cartão de Crédito,Digital
102899,58,24839,706,40064,60,0.1063,14,3,0,F,Divorciado,Pós-graduação,Sudeste,MG,Pequeno,Empréstimo Consignado,Agência
102900,58,24107,446,15682,60,0.1959,12,3,1,F,Solteiro,Médio,Sudeste,MG,Pequeno,Empréstimo Consignado,Parceiro
102901,35,20228,752,70798,24,0.1078,9,4,0,F,Divorciado,Fundamental,Sudeste,ES,Pequeno,Financiamento Veículo,Agência
102902,55,23385,568,93683,60,0.1982,13,2,0,M,Solteiro,Superior,Nordeste,PE,Médio,Financiamento Veículo,Agência
102903,63,6247,707,82331,24,0.1809,7,3,1,M,Solteiro,Médio,Nordeste,PE,Grande,Crédito Pessoal,Digital
102904,58,8521,885,28882,24,0.2348,7,4,3,M,Divorciado,Superior,Centro-Oeste,MT,Pequeno,Crédito Pessoal,Agência
102905,61,29414,544,30618,36,0.1851,5,1,0,M,Viúvo,Fundamental,Nordeste,CE,Médio,Crédito Pessoal,Digital
102906,47,6881,359,61318,48,0.1498,6,1,2,F,Divorciado,Fundamental,Nordeste,MA,Médio,Financiamento Veículo,Agência
102907,23,12352,469,136781,60,0.0747,8,3,0,M,Solteiro,Fundamental,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
102908,62,29441,691,119417,48,0.162,9,3,4,M,Solteiro,Pós-graduação,Nordeste,PE,Grande,Empréstimo Consignado,Parceiro
102909,37,29998,786,91128,24,0.1435,6,4,1,M,Casado,Fundamental,Sul,RS,Pequeno,Financiamento Veículo,Digital
102910,44,8351,688,147516,48,0.2135,9,4,0,M,Solteiro,Superior,Sudeste,ES,Médio,Crédito Pessoal,Digital
102911,24,10040,564,114737,60,0.0854,11,2,0,M,Viúvo,Pós-graduação,Sudeste,ES,Grande,Crédito Pessoal,Digital
102912,59,5344,618,13486,12,0.0608,11,3,1,M,Solteiro,Superior,Nordeste,MA,Médio,Cartão de Crédito,Digital
102913,54,17074,671,116548,48,0.0957,8,1,2,M,Viúvo,Médio,Norte,PA,Médio,Empréstimo Consignado,Digital
102914,42,14852,737,58721,24,0.1613,1,1,0,M,Viúvo,Superior,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
102915,63,7167,655,2748,24,0.0739,9,1,0,M,Viúvo,Superior,Nordeste,MA,Médio,Cartão de Crédito,Agência
102916,50,3793,492,48971,60,0.1558,2,2,0,M,Viúvo,Pós-graduação,Sul,PR,Médio,Cartão de Crédito,Digital
102917,60,19471,859,124468,24,0.2352,7,1,0,F,Solteiro,Superior,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
102918,21,2473,540,45390,12,0.2376,3,1,4,M,Viúvo,Médio,Sudeste,ES,Médio,Empréstimo Consignado,Agência
102919,29,19141,642,149487,60,0.0971,7,2,0,M,Solteiro,Fundamental,Sudeste,RJ,Grande,Financiamento Veículo,Agência
102920,27,26561,734,24205,12,0.092,13,3,2,F,Casado,Superior,Sudeste,ES,Médio,Cartão de Crédito,Digital
102921,22,9786,583,86118,60,0.1513,9,1,1,M,Solteiro,Médio,Centro-Oeste,GO,Pequeno,Financiamento Veículo,Parceiro
102922,31,21347,481,21843,48,0.2024,4,4,1,F,Solteiro,Pós-graduação,Sudeste,SP,Médio,Financiamento Veículo,Agência
102923,67,5137,843,65987,60,0.0545,8,4,0,F,Solteiro,Médio,Sul,SC,Médio,Cartão de Crédito,Digital
102924,44,18794,474,32364,36,0.2171,1,1,0,F,Casado,Médio,Sul,PR,Grande,Empréstimo Consignado,Digital
102925,57,28043,363,24432,24,0.0851,14,4,0,M,Viúvo,Médio,Sul,SC,Pequeno,Cartão de Crédito,Parceiro
102926,57,21494,502,3591,60,0.2192,9,4,0,M,Divorciado,Pós-graduação,Norte,PA,Grande,Cartão de Crédito,Agência
102927,65,3704,424,139494,24,0.1899,1,3,1,M,Casado,Pós-graduação,Sudeste,SP,Pequeno,Crédito Pessoal,Agência
102928,20,12368,736,9465,36,0.1066,12,1,0,M,Solteiro,Médio,Sudeste,RJ,Grande,Financiamento Veículo,Digital
102929,60,14083,826,59204,60,0.0913,10,2,0,F,Viúvo,Fundamental,Sudeste,ES,Médio,Empréstimo Consignado,Digital
102930,66,25647,659,47380,24,0.0539,1,3,0,F,Viúvo,Fundamental,Sul,RS,Médio,Cartão de Crédito,Agência
102931,29,29314,530,74698,24,0.156,10,1,0,F,Viúvo,Fundamental,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
102932,63,17354,440,41185,24,0.1402,10,1,0,M,Solteiro,Fundamental,Sudeste,RJ,Grande,Cartão de Crédito,Agência
102933,51,25445,440,86981,24,0.1047,1,1,1,Outro,Viúvo,Superior,Sudeste,SP,Médio,Crédito Pessoal,Parceiro
102934,46,5207,590,12857,24,0.1823,5,1,1,M,Viúvo,Fundamental,Sudeste,RJ,Médio,Cartão de Crédito,Digital
102935,65,5884,336,114291,12,0.1855,10,4,0,F,Divorciado,Fundamental,Centro-Oeste,DF,Grande,Empréstimo Consignado,Agência
102936,64,17116,557,37944,12,0.1073,6,1,0,F,Divorciado,Fundamental,Sudeste,RJ,Grande,Crédito Pessoal,Agência
102937,56,15869,896,136017,60,0.1524,4,3,0,M,Casado,Fundamental,Sudeste,MG,Grande,Cartão de Crédito,Agência
102938,28,7731,538,124280,48,0.2,7,1,0,M,Solteiro,Pós-graduação,Nordeste,BA,Médio,Empréstimo Consignado,Digital
102939,20,29305,887,113491,48,0.1697,5,1,1,M,Divorciado,Fundamental,Sul,RS,Médio,Cartão de Crédito,Digital
102940,30,10761,736,93924,12,0.2386,9,1,1,M,Divorciado,Superior,Centro-Oeste,MT,Pequeno,Cartão de Crédito,Agência
102941,53,15160,790,44496,36,0.2036,14,3,0,M,Casado,Médio,Nordeste,CE,Médio,Financiamento Veículo,Digital
102942,36,21547,619,70228,60,0.1675,8,3,2,F,Solteiro,Fundamental,Centro-Oeste,GO,Médio,Cartão de Crédito,Agência
102943,57,19594,626,133573,24,0.1561,14,3,2,F,Casado,Fundamental,Centro-Oeste,MS,Grande,Cartão de Crédito,Digital
102944,22,24949,542,116251,12,0.1931,1,1,0,F,Viúvo,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Digital
102945,54,19683,700,72622,24,0.1666,13,3,0,F,Solteiro,Pós-graduação,Nordeste,PE,Pequeno,Crédito Pessoal,Digital
102946,27,7196,678,113337,36,0.0579,9,3,0,F,Casado,Superior,Sudeste,ES,Médio,Crédito Pessoal,Digital
102947,23,7414,380,83374,24,0.16,8,4,0,M,Solteiro,Fundamental,Sul,PR,Médio,Cartão de Crédito,Digital
102948,56,17125,637,87810,24,0.078,8,4,0,F,Divorciado,Superior,Norte,TO,Médio,Crédito Pessoal,Digital
102949,45,6519,887,62481,12,0.1151,2,4,0,F,Divorciado,Médio,Sudeste,RJ,Grande,Empréstimo Consignado,Digital
102950,44,7555,359,49441,12,0.1632,13,4,2,M,Casado,Fundamental,Sudeste,MG,Grande,Cartão de Crédito,Agência
102951,40,8916,477,136271,36,0.2352,3,4,0,M,Divorciado,Superior,Sul,SC,Médio,Crédito Pessoal,Digital
102952,59,21955,674,71141,36,0.2011,6,3,4,M,Casado,Pós-graduação,Sul,RS,Grande,Empréstimo Consignado,Digital
102953,65,16446,623,57420,60,0.1029,8,4,2,M,Solteiro,Superior,Nordeste,PE,Pequeno,Cartão de Crédito,Digital
102954,68,24202,549,3762,48,0.1116,13,3,4,F,Divorciado,Superior,Nordeste,PE,Grande,Financiamento Veículo,Digital
102955,27,17228,835,20613,36,0.2041,3,2,0,F,Casado,Superior,Nordeste,CE,Grande,Financiamento Veículo,Digital
102956,27,27532,871,26320,12,0.0688,10,1,1,F,Viúvo,Pós-graduação,Centro-Oeste,MT,Grande,Crédito Pessoal,Digital
102957,39,2595,338,71502,36,0.1033,3,2,1,F,Divorciado,Médio,Norte,TO,Médio,Financiamento Veículo,Agência
102958,62,29523,796,136984,12,0.1292,8,4,0,F,Casado,Superior,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
102959,50,23122,334,39907,60,0.0729,2,3,0,F,Casado,Pós-graduação,Nordeste,BA,Pequeno,Cartão de Crédito,Parceiro
102960,32,3946,414,81992,60,0.108,5,2,1,F,Viúvo,Fundamental,Centro-Oeste,DF,Grande,Empréstimo Consignado,Agência
102961,58,7220,631,145973,60,0.1076,3,1,2,M,Divorciado,Superior,Nordeste,PE,Médio,Financiamento Veículo,Parceiro
102962,48,28021,370,79446,36,0.128,3,3,1,M,Solteiro,Superior,Norte,RO,Médio,Crédito Pessoal,Parceiro
102963,61,29732,486,44739,36,0.1245,6,4,0,F,Divorciado,Superior,Sul,PR,Grande,Crédito Pessoal,Agência
102964,65,5979,666,9305,12,0.093,5,3,0,F,Divorciado,Fundamental,Sudeste,RJ,Médio,Empréstimo Consignado,Parceiro
102965,63,25297,547,7380,48,0.1367,9,4,0,M,Casado,Fundamental,Sul,SC,Pequeno,Financiamento Veículo,Digital
102966,65,20819,633,74456,36,0.0686,4,1,1,F,Solteiro,Médio,Norte,AM,Grande,Cartão de Crédito,Agência
102967,26,20154,374,128492,48,0.088,2,3,1,F,Casado,Fundamental,Norte,PA,Médio,Empréstimo Consignado,Digital
102968,45,11455,830,28399,36,0.1203,11,4,0,M,Viúvo,Médio,Sudeste,ES,Médio,Financiamento Veículo,Digital
102969,52,13828,318,124528,12,0.236,2,3,0,M,Viúvo,Pós-graduação,Sudeste,SP,Pequeno,Cartão de Crédito,Digital
102970,55,14297,700,12830,24,0.0503,7,4,0,M,Divorciado,Fundamental,Nordeste,PE,Grande,Empréstimo Consignado,Digital
102971,40,15907,543,64681,24,0.0852,7,3,4,F,Viúvo,Médio,Sudeste,ES,Pequeno,Cartão de Crédito,Digital
102972,27,5089,399,23059,60,0.1757,6,4,1,M,Casado,Superior,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
102973,60,3602,762,25880,60,0.1261,7,1,0,M,Solteiro,Fundamental,Sul,SC,Médio,Financiamento Veículo,Digital
102974,27,7448,636,17994,60,0.0758,4,1,0,F,Divorciado,Fundamental,Sudeste,RJ,Grande,Empréstimo Consignado,Agência
102975,38,6782,834,134974,12,0.2007,3,2,1,F,Solteiro,Fundamental,Sudeste,RJ,Médio,Crédito Pessoal,Parceiro
102976,35,7607,631,100730,60,0.0781,3,1,0,M,Casado,Pós-graduação,Sudeste,MG,Grande,Crédito Pessoal,Digital
102977,39,18756,721,44559,48,0.1993,6,1,0,F,Casado,Fundamental,Sudeste,MG,Pequeno,Crédito Pessoal,Parceiro
102978,36,19560,644,23331,12,0.2222,1,4,0,Outro,Divorciado,Fundamental,Nordeste,MA,Médio,Empréstimo Consignado,Digital
102979,60,22190,762,98539,48,0.2465,12,4,2,Outro,Casado,Pós-graduação,Nordeste,MA,Grande,Empréstimo Consignado,Parceiro
102980,21,15976,534,61431,24,0.2232,14,1,0,F,Viúvo,Pós-graduação,Sudeste,MG,Médio,Empréstimo Consignado,Digital
102981,63,19925,666,126310,12,0.215,6,1,1,M,Divorciado,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
102982,69,8341,479,140249,36,0.1664,3,4,4,M,Casado,Médio,Sudeste,ES,Médio,Financiamento Veículo,Digital
102983,43,8775,419,14826,24,0.1858,6,1,2,M,Solteiro,Superior,Sul,RS,Grande,Empréstimo Consignado,Agência
102984,50,7699,314,9130,36,0.2118,8,2,0,F,Divorciado,Fundamental,Sul,RS,Médio,Crédito Pessoal,Digital
102985,30,26285,507,130547,36,0.1021,1,1,2,Outro,Casado,Fundamental,Sudeste,SP,Médio,Empréstimo Consignado,Digital
102986,57,8289,547,4085,24,0.1451,13,2,0,M,Solteiro,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
102987,27,7963,512,53762,60,0.1397,6,4,1,M,Solteiro,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Agência
102988,28,27947,626,105933,24,0.0545,7,3,4,F,Casado,Fundamental,Sudeste,SP,Pequeno,Empréstimo Consignado,Digital
102989,47,17822,773,122600,60,0.1873,4,3,0,F,Divorciado,Pós-graduação,Sudeste,RJ,Grande,Financiamento Veículo,Digital
102990,64,29856,598,106875,12,0.1231,3,2,0,M,Viúvo,Médio,Norte,PA,Grande,Crédito Pessoal,Digital
102991,46,17590,459,96259,24,0.0819,3,4,4,M,Divorciado,Superior,Sudeste,RJ,Grande,Crédito Pessoal,Digital
102992,53,4428,551,84808,48,0.0665,2,4,0,M,Casado,Médio,Sul,RS,Médio,Financiamento Veículo,Digital
102993,24,21613,752,136165,48,0.0644,1,4,1,M,Divorciado,Superior,Norte,TO,Médio,Financiamento Veículo,Digital
102994,22,19814,549,102066,36,0.2397,8,2,4,M,Divorciado,Superior,Sudeste,MG,Médio,Crédito Pessoal,Parceiro
102995,39,25449,730,134123,12,0.0991,9,1,1,F,Viúvo,Superior,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
102996,52,23085,512,19343,36,0.1781,1,3,0,F,Solteiro,Médio,Nordeste,MA,Grande,Financiamento Veículo,Agência
102997,44,18300,798,107210,36,0.2121,5,1,2,F,Casado,Superior,Sudeste,MG,Pequeno,Crédito Pessoal,Agência
102998,56,18476,806,113802,12,0.0602,12,1,0,F,Casado,Pós-graduação,Sudeste,SP,Médio,Empréstimo Consignado,Digital
102999,31,27873,326,29499,48,0.1596,12,2,2,F,Casado,Médio,Sudeste,SP,Médio,Crédito Pessoal,Digital
103000,68,17574,439,26639,24,0.0962,10,3,0,M,Divorciado,Superior,Sudeste,ES,Médio,Cartão de Crédito,Agência
103001,54,18114,351,127831,24,0.1442,14,1,0,F,Divorciado,Fundamental,Norte,TO,Médio,Crédito Pessoal,Agência
103002,36,11829,651,11403,36,0.0608,10,3,0,F,Casado,Pós-graduação,Sul,SC,Médio,Empréstimo Consignado,Agência
103003,49,22792,819,115382,48,0.1002,13,3,0,F,Solteiro,Médio,Sul,SC,Pequeno,Cartão de Crédito,Digital
103004,46,17727,625,17709,12,0.2235,7,3,0,F,Viúvo,Superior,Sudeste,MG,Médio,Cartão de Crédito,Agência
103005,67,28381,480,141812,24,0.0507,9,1,0,M,Divorciado,Fundamental,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
103006,39,2852,850,140632,12,0.0586,2,3,0,F,Divorciado,Pós-graduação,Nordeste,PE,Pequeno,Financiamento Veículo,Agência
103007,41,6115,545,13616,24,0.0889,14,4,2,M,Solteiro,Superior,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
103008,42,24033,302,139039,24,0.2383,8,2,1,M,Divorciado,Superior,Sul,RS,Pequeno,Cartão de Crédito,Digital
103009,22,14259,576,95394,36,0.2253,12,1,4,F,Solteiro,Pós-graduação,Sudeste,MG,Médio,Empréstimo Consignado,Agência
103010,60,21548,699,81796,60,0.1879,5,4,0,F,Casado,Médio,Nordeste,PE,Pequeno,Financiamento Veículo,Agência
103011,38,3382,531,38550,60,0.0553,4,3,0,F,Solteiro,Pós-graduação,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
103012,57,18438,526,107748,48,0.0952,9,1,0,F,Divorciado,Médio,Sudeste,SP,Médio,Cartão de Crédito,Digital
103013,43,23764,616,99329,24,0.1164,8,2,0,F,Viúvo,Fundamental,Norte,AM,Médio,Empréstimo Consignado,Parceiro
103014,58,10443,831,125878,12,0.1565,9,1,0,M,Casado,Médio,Sudeste,MG,Pequeno,Cartão de Crédito,Parceiro
103015,69,10384,380,115170,60,0.174,3,3,0,F,Casado,Pós-graduação,Centro-Oeste,MT,Grande,Empréstimo Consignado,Digital
