cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
100412,52,19477,895,81871,36,0.1968,12,4,0,M,Casado,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Digital
100413,52,17929,879,87064,60,0.0887,3,1,0,F,Viúvo,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Agência
100414,66,8123,727,109401,60,0.1835,12,3,0,M,Divorciado,Pós-graduação,Sudeste,MG,Pequeno,Empréstimo Consignado,Agência
100415,65,26626,802,93972,24,0.1609,8,4,2,F,Viúvo,Superior,Nordeste,PE,Médio,Financiamento Veículo,Agência
100416,21,22286,680,64574,36,0.2456,1,2,0,F,Solteiro,Médio,Centro-Oeste,MT,Pequeno,Financiamento Veículo,Agência
100417,60,13552,608,12340,24,0.215,7,4,0,F,Divorciado,Superior,Norte,PA,Pequeno,Empréstimo Consignado,Agência
100418,58,22592,367,20071,36,0.1733,14,3,0,F,Solteiro,Médio,Sul,SC,Pequeno,Crédito Pessoal,Agência
100419,61,14379,822,40441,24,0.1254,10,2,0,M,Solteiro,Superior,Norte,TO,Grande,Financiamento Veículo,Agência
100420,35,12740,751,128510,36,0.1007,2,3,0,F,Casado,Pós-graduação,Nordeste,CE,Médio,Crédito Pessoal,Digital
100421,62,24635,587,93753,24,0.0706,1,3,0,F,Casado,Fundamental,Nordeste,CE,Pequeno,Cartão de Crédito,Digital
100422,42,3676,738,126729,12,0.0685,13,1,1,M,Solteiro,Superior,Sul,RS,Médio,Cartão de Crédito,Parceiro
100423,45,15372,754,93567,24,0.1923,2,3,1,M,Solteiro,Fundamental,Norte,RO,Grande,Crédito Pessoal,Digital
100424,69,16774,563,127098,48,0.2125,8,3,0,F,Divorciado,Médio,Sudeste,MG,Pequeno,Empréstimo Consignado,Agência
100425,53,8483,318,8438,60,0.2411,14,3,1,M,Divorciado,Fundamental,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Agência
100426,22,20481,839,43689,24,0.058,2,1,1,M,Divorciado,Superior,Sul,PR,Médio,Cartão de Crédito,Digital
100427,55,26053,554,143792,24,0.091,11,2,4,M,Casado,Médio,Nordeste,CE,Médio,Empréstimo Consignado,Digital
100428,53,5841,523,100922,12,0.1195,12,2,1,F,Casado,Médio,Sudeste,SP,Pequeno,Financiamento Veículo,Parceiro
100429,67,6755,725,46591,60,0.2387,9,3,0,M,Viúvo,Superior,Sul,PR,Grande,Empréstimo Consignado,Parceiro
100430,54,3592,329,54785,24,0.1131,2,4,1,F,Divorciado,Superior,Sudeste,ES,Pequeno,Empréstimo Consignado,Agência
100431,66,19924,897,109562,36,0.0885,2,4,2,M,Viúvo,Superior,Sudeste,MG,Médio,Cartão de Crédito,Digital
100432,59,15736,343,118196,60,0.217,2,4,0,F,Casado,Superior,Centro-Oeste,MS,Grande,Empréstimo Consignado,Digital
100433,64,6114,374,118982,36,0.1009,12,2,0,F,Solteiro,Pós-graduação,Sudeste,ES,Grande,Crédito Pessoal,Agência
100434,29,9190,395,6408,60,0.1209,6,4,0,F,Solteiro,Fundamental,Sudeste,ES,Médio,Empréstimo Consignado,Parceiro
100435,36,25267,834,74249,24,0.2223,10,1,0,M,Divorciado,Médio,Sul,SC,Grande,Cartão de Crédito,Digital
100436,50,27286,834,43050,48,0.1883,4,3,1,F,Divorciado,Superior,Sudeste,RJ,Médio,Cartão de Crédito,Digital
100437,62,20059,739,131324,48,0.0697,7,1,0,M,Viúvo,Superior,Sudeste,SP,Grande,Empréstimo Consignado,Agência
100438,24,28121,774,1521,48,0.0768,12,1,0,Outro,Viúvo,Superior,Sudeste,MG,Grande,Financiamento Veículo,Digital
100439,54,17224,782,11027,48,0.1531,3,2,0,M,Viúvo,Fundamental,Sudeste,RJ,Médio,Financiamento Veículo,Agência
100440,34,15960,722,74848,36,0.0618,7,4,1,M,Viúvo,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Agência
100441,33,20882,889,72542,12,0.1819,4,2,0,M,Divorciado,Médio,Sudeste,SP,Grande,Cartão de Crédito,Agência
100442,55,13750,306,81391,24,0.1287,7,3,0,M,Divorciado,Fundamental,Sudeste,MG,Médio,Crédito Pessoal,Agência
100443,50,4523,512,128319,48,0.2172,1,1,0,F,Solteiro,Superior,Sudeste,RJ,Médio,Financiamento Veículo,Digital
100444,50,5304,647,9603,12,0.0679,11,4,0,F,Divorciado,Médio,Sul,PR,Médio,Cartão de Crédito,Parceiro
100445,38,24246,574,60477,12,0.1796,11,1,0,F,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Digital
100446,48,28543,548,62092,60,0.0787,8,4,0,F,Casado,Fundamental,Nordeste,CE,Grande,Crédito Pessoal,Digital
100447,48,23991,630,8422,24,0.0796,3,4,0,M,Casado,Médio,Nordeste,CE,Médio,Cartão de Crédito,Agência
100448,69,17315,350,75118,48,0.1518,2,4,0,F,Divorciado,Fundamental,Nordeste,BA,Pequeno,Cartão de Crédito,Agência
100449,42,21116,362,4719,12,0.1431,7,2,0,M,Viúvo,Pós-graduação,Sul,SC,Médio,Empréstimo Consignado,Digital
100450,57,11701,444,84372,12,0.1096,9,2,0,M,Solteiro,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Digital
100451,56,21839,679,149518,36,0.2231,14,1,0,F,Casado,Fundamental,Nordeste,BA,Médio,Financiamento Veículo,Digital
100452,45,25678,846,110821,60,0.0513,7,4,0,M,Casado,Pós-graduação,Sudeste,ES,Grande,Empréstimo Consignado,Agência
100453,36,19801,457,21078,12,0.2024,1,2,0,F,Viúvo,Pós-graduação,Norte,PA,Médio,Empréstimo Consignado,Parceiro
100454,67,20777,623,59620,36,0.176,9,4,0,M,Solteiro,Fundamental,Nordeste,PE,Pequeno,Financiamento Veículo,Agência
100455,56,4800,650,149883,48,0.1895,12,2,0,F,Divorciado,Pós-graduação,Sul,PR,Médio,Crédito Pessoal,Digital
100456,24,21936,703,79094,24,0.1575,14,1,1,F,Viúvo,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Digital
100457,42,9457,386,124165,48,0.2265,11,4,1,F,Casado,Pós-graduação,Sudeste,MG,Médio,Empréstimo Consignado,Agência
100458,31,27699,374,135366,24,0.1571,2,4,0,M,Solteiro,Pós-graduação,Centro-Oeste,MS,Grande,Cartão de Crédito,Digital
100459,26,8467,428,18485,48,0.2321,12,3,0,F,Solteiro,Fundamental,Sudeste,RJ,Médio,Financiamento Veículo,Digital
100460,22,2460,600,69087,12,0.1586,6,2,0,F,Divorciado,Pós-graduação,Nordeste,MA,Médio,Crédito Pessoal,Digital
100461,54,25333,869,135881,12,0.0602,7,4,0,F,Divorciado,Pós-graduação,Sul,SC,Médio,Financiamento Veículo,Agência
100462,67,6340,623,19982,24,0.0666,4,2,1,M,Casado,Médio,Sul,PR,Médio,Cartão de Crédito,Digital
100463,35,21278,889,98182,36,0.1118,4,4,0,F,Viúvo,Médio,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
100464,55,10640,304,56540,36,0.184,1,1,0,M,Viúvo,Médio,Sudeste,SP,Grande,Financiamento Veículo,Digital
100465,25,6295,861,6035,36,0.094,13,3,1,F,Solteiro,Superior,Sudeste,ES,Médio,Crédito Pessoal,Digital
100466,28,7755,728,48308,36,0.2043,12,1,0,M,Solteiro,Fundamental,Sudeste,SP,Médio,Cartão de Crédito,Parceiro
100467,49,24227,790,146023,24,0.1032,10,2,0,F,Solteiro,Fundamental,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
100468,49,10814,340,67070,48,0.1922,1,2,0,F,Divorciado,Pós-graduação,Centro-Oeste,DF,Grande,Cartão de Crédito,Agência
100469,30,2137,426,12664,12,0.1449,8,4,2,M,Viúvo,Pós-graduação,Sul,SC,Grande,Financiamento Veículo,Digital
100470,47,14690,502,126096,48,0.1458,11,3,0,M,Solteiro,Pós-graduação,Sudeste,ES,Médio,Crédito Pessoal,Digital
100471,35,6956,785,1643,24,0.2361,8,3,0,M,Divorciado,Superior,Norte,TO,Pequeno,Financiamento Veículo,Digital
100472,62,18099,334,68767,24,0.0941,7,1,0,M,Viúvo,Superior,Sudeste,ES,Pequeno,Empréstimo Consignado,Digital
100473,35,21742,539,23009,48,0.0895,12,1,0,M,Casado,Médio,Sudeste,MG,Médio,Crédito Pessoal,Digital
100474,54,19461,857,121099,48,0.2176,8,3,2,M,Divorciado,Pós-graduação,Sudeste,SP,Médio,Cartão de Crédito,Digital
100475,60,8985,652,105836,36,0.1247,10,3,0,F,Viúvo,Fundamental,Sudeste,RJ,Grande,Financiamento Veículo,Digital
100476,38,29297,683,90721,24,0.133,8,4,1,M,Divorciado,Médio,Nordeste,PE,Médio,Financiamento Veículo,Agência
100477,59,14487,403,34044,36,0.1872,13,1,0,F,Viúvo,Médio,Centro-Oeste,MS,Pequeno,Crédito Pessoal,Digital
100478,69,26362,510,65768,36,0.0677,2,3,1,M,Casado,Superior,Nordeste,PE,Médio,Financiamento Veículo,Agência
100479,50,21773,407,86906,60,0.1388,7,1,4,F,Divorciado,Médio,Nordeste,CE,Pequeno,Financiamento Veículo,Parceiro
100480,49,8698,612,19703,36,0.2145,14,1,0,F,Viúvo,Fundamental,Norte,RO,Pequeno,Empréstimo Consignado,Digital
100481,51,5045,348,68372,60,0.2311,8,4,0,M,Divorciado,Fundamental,Sul,PR,Grande,Financiamento Veículo,Parceiro
100482,31,20592,831,82199,48,0.2151,13,2,0,M,Casado,Pós-graduação,Sul,RS,Médio,Crédito Pessoal,Parceiro
100483,62,25714,725,104919,48,0.0522,2,1,1,M,Casado,Médio,Nordeste,CE,Pequeno,Financiamento Veículo,Digital
100484,20,8159,643,97300,12,0.1538,11,4,0,M,Solteiro,Fundamental,Norte,AM,Grande,Empréstimo Consignado,Digital
100485,31,17164,368,32994,48,0.1632,5,1,3,M,Casado,Superior,Sul,SC,Médio,Empréstimo Consignado,Agência
100486,34,26026,673,17726,48,0.0928,5,1,1,F,Solteiro,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
100487,35,23183,576,78818,24,0.078,6,4,0,F,Viúvo,Superior,Centro-Oeste,DF,Médio,Empréstimo Consignado,Digital
100488,30,28057,331,41892,24,0.0733,13,4,0,F,Casado,Pós-graduação,Sul,RS,Pequeno,Crédito Pessoal,Digital
100489,66,6335,853,82690,60,0.1565,14,3,1,F,Casado,Médio,Nordeste,BA,Médio,Cartão de Crédito,Agência
100490,41,6711,428,14223,60,0.0752,3,3,0,M,Casado,Superior,Sudeste,ES,Médio,Crédito Pessoal,Agência
100491,21,23299,442,93684,12,0.0751,11,3,1,F,Casado,Pós-graduação,Sudeste,SP,Pequeno,Crédito Pessoal,Digital
100492,54,23927,447,137288,24,0.1134,12,4,0,F,Casado,Superior,Sudeste,RJ,Grande,Crédito Pessoal,Agência
100493,58,13705,679,4663,60,0.0513,5,2,2,F,Solteiro,Médio,Sul,RS,Pequeno,Financiamento Veículo,Agência
100494,56,25077,306,7905,24,0.067,7,2,3,F,Viúvo,Pós-graduação,Sudeste,SP,Pequeno,Empréstimo Consignado,Agência
100495,39,19387,840,17953,12,0.2402,2,3,0,F,Solteiro,Médio,Sudeste,RJ,Médio,Financiamento Veículo,Digital
100496,53,4955,716,120909,12,0.1804,4,2,1,M,Solteiro,Pós-graduação,Sul,PR,Grande,Empréstimo Consignado,Agência
100497,33,16889,568,97442,24,0.1406,10,4,1,M,Solteiro,Pós-graduação,Sudeste,ES,Grande,Crédito Pessoal,Digital
100498,33,13231,744,121811,24,0.0529,13,4,2,M,Viúvo,Fundamental,Nordeste,BA,Grande,Financiamento Veículo,Agência
100499,37,5653,887,75823,48,0.0861,8,1,1,F,Solteiro,Pós-graduação,Sul,PR,Grande,Crédito Pessoal,Digital
100500,26,3702,732,124064,24,0.1687,14,3,0,M,Viúvo,Fundamental,Sul,RS,Médio,Cartão de Crédito,Digital
100501,55,16048,569,65674,48,0.1344,4,2,1,F,Viúvo,Médio,Sul,RS,Pequeno,Crédito Pessoal,Agência
100502,25,19984,788,16300,36,0.1496,14,4,0,F,Casado,Fundamental,Nordeste,PE,Pequeno,Cartão de Crédito,Digital
100503,23,5699,389,55296,24,0.0681,13,3,1,F,Divorciado,Pós-graduação,Sudeste,MG,Pequeno,Crédito Pessoal,Agência
100504,27,3150,648,145334,60,0.2054,6,1,0,M,Viúvo,Superior,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
100505,28,12296,451,36433,24,0.0811,13,3,1,M,Casado,Médio,Sudeste,ES,Grande,Cartão de Crédito,Parceiro
100506,52,29644,822,25754,12,0.194,1,2,0,Outro,Divorciado,Médio,Sudeste,MG,Pequeno,Empréstimo Consignado,Agência
100507,54,18836,829,59042,36,0.0785,13,2,0,F,Viúvo,Superior,Nordeste,BA,Pequeno,Cartão de Crédito,Digital
100508,61,20392,372,42462,24,0.1458,1,3,0,F,Divorciado,Fundamental,Norte,RO,Médio,Financiamento Veículo,Digital
100509,55,9553,398,45007,12,0.1952,14,3,2,F,Viúvo,Pós-graduação,Centro-Oeste,GO,Pequeno,Crédito Pessoal,Digital
100510,44,12289,701,62908,48,0.1403,11,3,0,F,Casado,Pós-graduação,Centro-Oeste,DF,Grande,Financiamento Veículo,Agência
100511,21,29640,652,127154,12,0.0623,3,3,0,F,Casado,Médio,Centro-Oeste,GO,Grande,Crédito Pessoal,Digital
100512,28,28089,544,128205,24,0.212,2,2,1,M,Divorciado,Pós-graduação,Sudeste,ES,Médio,Empréstimo Consignado,Agência
100513,35,25577,727,101554,48,0.1514,7,3,4,M,Viúvo,Fundamental,Sudeste,SP,Médio,Cartão de Crédito,Digital
100514,40,7202,534,142042,48,0.159,10,2,0,M,Divorciado,Superior,Sudeste,RJ,Grande,Financiamento Veículo,Digital
100515,35,22065,440,17772,48,0.0717,7,2,0,M,Divorciado,Superior,Sudeste,MG,Grande,Financiamento Veículo,Digital
100516,23,10176,628,43837,24,0.1933,14,3,0,F,Solteiro,Médio,Sudeste,SP,Grande,Cartão de Crédito,Digital
100517,53,4380,848,118574,60,0.2172,12,1,0,F,Casado,Médio,Nordeste,BA,Médio,Crédito Pessoal,Digital
100518,64,14160,450,97478,36,0.1728,1,1,0,M,Divorciado,Fundamental,Sudeste,ES,Pequeno,Crédito Pessoal,Digital
100519,43,29986,354,25417,12,0.2269,6,1,0,F,Divorciado,Superior,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
100520,40,9193,688,107631,24,0.2053,5,1,0,F,Solteiro,Superior,Centro-Oeste,MS,Médio,Cartão de Crédito,Digital
100521,66,16501,660,122569,12,0.1679,12,2,1,M,Viúvo,Pós-graduação,Nordeste,MA,Médio,Financiamento Veículo,Agência
100522,66,3094,585,60453,48,0.2395,3,2,0,F,Divorciado,Fundamental,Centro-Oeste,GO,Pequeno,Cartão de Crédito,Agência
100523,48,16268,454,50866,36,0.2322,8,4,0,F,Casado,Superior,Sudeste,MG,Médio,Crédito Pessoal,Digital
100524,20,7593,809,90028,36,0.0552,12,1,0,M,Viúvo,Médio,Sudeste,ES,Pequeno,Empréstimo Consignado,Agência
100525,22,7274,767,29830,48,0.2037,4,2,0,F,Casado,Médio,Nordeste,CE,Pequeno,Cartão de Crédito,Agência
100526,62,1517,406,18156,24,0.0905,1,1,0,M,Casado,Superior,Sudeste,SP,Grande,Cartão de Crédito,Digital
100527,49,11196,509,79355,36,0.0606,7,2,0,F,Viúvo,Pós-graduação,Nordeste,MA,Médio,Crédito Pessoal,Agência
100528,29,17303,570,50247,48,0.201,6,4,0,F,Viúvo,Médio,Nordeste,PE,Médio,Crédito Pessoal,Parceiro
100529,35,23375,360,53997,24,0.1212,11,2,0,F,Casado,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Agência
100530,63,29273,870,80993,36,0.245,12,1,0,F,Divorciado,Superior,Sul,RS,Pequeno,Empréstimo Consignado,Parceiro
100531,30,11961,465,3088,60,0.1996,10,4,0,Outro,Viúvo,Fundamental,Sudeste,MG,Pequeno,Financiamento Veículo,Agência
100532,63,20741,534,75387,24,0.0999,10,3,0,M,Viúvo,Fundamental,Sul,PR,Grande,Crédito Pessoal,Agência
100533,61,21509,536,91331,60,0.1876,7,2,2,F,Divorciado,Superior,Nordeste,CE,Pequeno,Crédito Pessoal,Digital
100534,60,19576,824,103037,60,0.2112,3,3,0,M,Casado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Agência
100535,57,29800,535,71042,60,0.1038,1,2,0,M,Casado,Pós-graduação,Nordeste,PE,Pequeno,Financiamento Veículo,Digital
100536,35,4976,650,61520,60,0.1787,3,3,3,F,Casado,Fundamental,Centro-Oeste,GO,Médio,Crédito Pessoal,Digital
100537,51,1559,720,36512,60,0.0933,3,2,3,Outro,Viúvo,Médio,Sul,PR,Grande,Crédito Pessoal,Agência
100538,41,1567,572,34576,36,0.1747,1,1,0,F,Casado,Médio,Sudeste,MG,Médio,Crédito Pessoal,Agência
100539,43,4366,801,146028,24,0.185,13,4,1,F,Solteiro,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
100540,55,3236,723,38817,60,0.0523,1,1,0,M,Viúvo,Fundamental,Sul,PR,Médio,Cartão de Crédito,Parceiro
100541,52,11215,488,88800,48,0.0702,11,3,0,F,Solteiro,Superior,Norte,PA,Médio,Empréstimo Consignado,Agência
100542,63,4796,464,9256,60,0.1539,8,4,0,M,Divorciado,Pós-graduação,Centro-Oeste,MT,Médio,Empréstimo Consignado,Parceiro
100543,61,10128,671,38371,24,0.0658,1,1,1,M,Viúvo,Pós-graduação,Sudeste,MG,Grande,Crédito Pessoal,Digital
100544,28,29221,474,63873,48,0.1663,11,3,0,F,Casado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Digital
100545,64,18380,680,111727,60,0.2134,6,4,0,F,Casado,Fundamental,Norte,PA,Grande,Cartão de Crédito,Agência
100546,57,13423,648,101362,24,0.1522,1,1,3,F,Divorciado,Superior,Nordeste,MA,Grande,Financiamento Veículo,Digital
100547,67,9685,547,108979,36,0.0559,9,1,1,F,Viúvo,Médio,Sudeste,MG,Médio,Cartão de Crédito,Agência
100548,51,29034,817,102574,60,0.1268,7,1,0,F,Viúvo,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Agência
100549,30,17115,846,25067,48,0.1934,4,3,1,F,Divorciado,Pós-graduação,Centro-Oeste,MS,Médio,Cartão de Crédito,Agência
100550,62,11839,626,128550,48,0.2279,14,3,0,F,Divorciado,Fundamental,Centro-Oeste,DF,Grande,Cartão de Crédito,Agência
100551,31,20657,838,115677,60,0.2462,7,2,0,M,Solteiro,Fundamental,Sudeste,RJ,Grande,Cartão de Crédito,Agência
100552,54,25482,773,102363,60,0.1929,4,2,0,F,Solteiro,Pós-graduação,Nordeste,PE,Médio,Cartão de Crédito,Agência
100553,22,5600,766,142210,36,0.246,11,1,2,F,Divorciado,Superior,Norte,PA,Médio,Financiamento Veículo,Digital
100554,34,8398,488,135216,24,0.0669,1,1,0,F,Casado,Médio,Sudeste,MG,Grande,Financiamento Veículo,Parceiro
100555,51,22587,813,42130,60,0.1119,13,3,0,F,Solteiro,Superior,Sul,SC,Pequeno,Empréstimo Consignado,Digital
100556,58,24376,311,146013,48,0.208,7,4,0,F,Divorciado,Pós-graduação,Sudeste,ES,Médio,Empréstimo Consignado,Digital
100557,44,4276,763,77875,48,0.244,12,1,2,M,Solteiro,Médio,Sudeste,SP,Médio,Cartão de Crédito,Digital
100558,42,17168,735,116388,60,0.1826,8,2,0,M,Casado,Fundamental,Sudeste,MG,Médio,Crédito Pessoal,Digital
100559,52,16839,598,123267,60,0.1689,12,4,0,M,Divorciado,Fundamental,Nordeste,CE,Grande,Cartão de Crédito,Digital
100560,24,15217,508,47597,36,0.2008,10,3,0,M,Casado,Pós-graduação,Sudeste,MG,Pequeno,Cartão de Crédito,Digital
100561,34,3477,399,26749,48,0.174,6,1,3,M,Solteiro,Superior,Sul,SC,Grande,Financiamento Veículo,Agência
100562,62,8341,537,89319,12,0.0975,3,3,0,M,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Crédito Pessoal,Digital
100563,64,14578,785,56568,36,0.2449,5,3,0,M,Casado,Médio,Norte,PA,Médio,Financiamento Veículo,Agência
100564,66,25094,543,22667,36,0.0703,10,1,2,M,Viúvo,Médio,Sudeste,SP,Grande,Crédito Pessoal,Agência
100565,61,21951,512,14152,36,0.0505,4,4,0,M,Divorciado,Superior,Sul,PR,Grande,Financiamento Veículo,Digital
100566,51,5206,319,113562,48,0.233,13,2,0,F,Casado,Fundamental,Sudeste,SP,Médio,Financiamento Veículo,Agência
100567,61,22322,683,18265,36,0.2058,7,2,2,M,Solteiro,Fundamental,Sudeste,SP,Grande,Financiamento Veículo,Digital
100568,54,4751,887,53030,36,0.2487,4,2,0,M,Casado,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Agência
100569,26,12737,727,24092,24,0.1482,1,2,0,M,Viúvo,Médio,Nordeste,PE,Médio,Financiamento Veículo,Digital
100570,51,9697,859,5569,60,0.1089,8,4,0,M,Solteiro,Superior,Nordeste,PE,Médio,Cartão de Crédito,Agência
100571,38,6274,320,13472,36,0.1529,7,3,1,F,Solteiro,Superior,Nordeste,CE,Pequeno,Cartão de Crédito,Digital
100572,38,17516,420,31225,12,0.0707,10,2,0,F,Casado,Médio,Centro-Oeste,GO,Pequeno,Cartão de Crédito,Agência
100573,61,8937,803,146322,24,0.1883,11,3,0,F,Solteiro,Superior,Nordeste,BA,Médio,Empréstimo Consignado,Digital
100574,50,18133,768,114028,12,0.0966,11,1,0,F,Solteiro,Pós-graduação,Norte,TO,Pequeno,Empréstimo Consignado,Agência
100575,24,10651,456,69687,24,0.1688,6,2,1,F,Solteiro,Superior,Nordeste,PE,Médio,Crédito Pessoal,Digital
100576,56,14292,847,51743,48,0.2392,3,2,0,M,Casado,Superior,Sudeste,SP,Médio,Cartão de Crédito,Agência
100577,20,9451,648,43165,36,0.1168,13,2,2,F,Solteiro,Médio,Centro-Oeste,MS,Pequeno,Financiamento Veículo,Digital
100578,67,17079,541,51961,12,0.0741,1,3,0,M,Viúvo,Pós-graduação,Norte,AM,Médio,Cartão de Crédito,Digital
100579,59,11827,384,33470,24,0.0551,13,1,1,F,Viúvo,Fundamental,Sudeste,ES,Grande,Crédito Pessoal,Agência
100580,29,13717,766,76975,24,0.1065,11,4,0,F,Casado,Superior,Norte,TO,Médio,Crédito Pessoal,Digital
100581,20,22760,749,31536,12,0.2088,13,3,0,F,Viúvo,Fundamental,Nordeste,MA,Médio,Empréstimo Consignado,Agência
100582,26,25979,405,22038,24,0.1202,12,3,4,M,Solteiro,Superior,Centro-Oeste,GO,Grande,Cartão de Crédito,Agência
100583,62,19428,597,57151,60,0.1149,8,3,0,M,Divorciado,Superior,Nordeste,PE,Médio,Financiamento Veículo,Digital
100584,21,21562,706,31157,48,0.1713,2,2,0,M,Solteiro,Superior,Sudeste,ES,Pequeno,Financiamento Veículo,Agência
100585,63,13721,593,60959,48,0.2087,7,2,1,Outro,Divorciado,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Agência
100586,53,10053,544,103501,48,0.1747,11,1,0,F,Solteiro,Pós-graduação,Nordeste,MA,Médio,Cartão de Crédito,Digital
100587,27,26089,810,33234,48,0.0643,4,3,0,F,Solteiro,Superior,Sudeste,ES,Grande,Empréstimo Consignado,Digital
100588,46,27133,369,55024,12,0.0509,2,2,1,F,Divorciado,Superior,Sul,SC,Médio,Crédito Pessoal,Digital
100589,46,17912,350,24058,48,0.2366,12,2,0,F,Viúvo,Superior,Sul,SC,Pequeno,Cartão de Crédito,Digital
100590,49,3703,377,130455,36,0.2035,8,1,2,M,Divorciado,Fundamental,Sudeste,RJ,Grande,Empréstimo Consignado,Digital
100591,61,25136,596,40170,12,0.127,3,1,0,M,Casado,Fundamental,Nordeste,PE,Médio,Crédito Pessoal,Digital
100592,28,6615,859,83609,24,0.1444,3,1,3,M,Solteiro,Fundamental,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
100593,22,7660,884,12230,60,0.1028,13,2,1,M,Casado,Médio,Sul,RS,Médio,Crédito Pessoal,Digital
100594,28,6240,812,145149,36,0.0628,8,3,3,F,Casado,Fundamental,Sudeste,MG,Pequeno,Empréstimo Consignado,Digital
100595,51,11987,637,119639,12,0.1299,7,3,0,F,Divorciado,Médio,Nordeste,MA,Grande,Crédito Pessoal,Agência
100596,43,9755,834,123402,36,0.1214,14,3,0,F,Viúvo,Fundamental,Centro-Oeste,DF,Médio,Empréstimo Consignado,Digital
100597,33,15795,527,141917,24,0.1242,2,2,1,F,Divorciado,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Agência
100598,43,28785,618,76012,48,0.1995,8,2,0,M,Casado,Pós-graduação,Nordeste,CE,Pequeno,Cartão de Crédito,Parceiro
100599,35,15417,584,68297,24,0.1171,3,4,0,F,Casado,Médio,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
100600,60,1775,505,15530,48,0.1251,11,4,0,F,Viúvo,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
100601,23,5463,684,94353,12,0.0972,13,1,0,M,Casado,Médio,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
100602,20,23634,865,25524,36,0.0882,11,2,0,M,Viúvo,Médio,Sudeste,SP,Médio,Crédito Pessoal,Digital
100603,46,6484,450,17400,60,0.0843,5,2,0,M,Casado,Fundamental,Nordeste,MA,Médio,Financiamento Veículo,Digital
100604,35,12376,894,138297,24,0.1293,5,3,2,F,Viúvo,Pós-graduação,Sudeste,RJ,Grande,Cartão de Crédito,Agência
100605,66,2704,497,105503,48,0.0851,12,2,0,Outro,Divorciado,Superior,Sul,SC,Médio,Empréstimo Consignado,Digital
100606,38,8604,797,142645,60,0.081,14,4,1,F,Divorciado,Fundamental,Sudeste,ES,Médio,Cartão de Crédito,Digital
100607,57,9383,314,144980,36,0.1736,2,3,4,M,Viúvo,Fundamental,Nordeste,BA,Médio,Financiamento Veículo,Agência
100608,66,8871,810,148273,48,0.0983,10,1,0,M,Solteiro,Fundamental,Nordeste,BA,Pequeno,Empréstimo Consignado,Digital
100609,33,18087,711,11726,36,0.1703,11,2,0,F,Casado,Fundamental,Centro-Oeste,MS,Grande,Empréstimo Consignado,Agência
100610,55,22914,787,5479,24,0.2327,4,3,0,M,Divorciado,Médio,Sul,PR,Pequeno,Empréstimo Consignado,Agência
100611,43,1826,812,112938,48,0.1283,2,4,0,F,Viúvo,Médio,Nordeste,MA,Médio,Crédito Pessoal,Digital
100612,33,12931,580,43768,12,0.2013,1,2,0,Outro,Casado,Superior,Sudeste,ES,Médio,Crédito Pessoal,Digital
100613,53,10439,376,144982,48,0.1258,9,2,0,M,Casado,Médio,Sul,PR,Pequeno,Empréstimo Consignado,Digital
100614,31,20221,407,115050,12,0.2441,1,3,0,F,Viúvo,Pós-graduação,Norte,PA,Grande,Empréstimo Consignado,Digital
100615,44,25465,306,19443,60,0.1984,2,1,0,F,Viúvo,Superior,Nordeste,PE,Pequeno,Cartão de Crédito,Agência
100616,34,10846,362,59228,60,0.2315,8,1,0,F,Viúvo,Médio,Sudeste,MG,Grande,Cartão de Crédito,Digital
100617,20,7812,592,8755,12,0.1867,1,3,0,F,Casado,Fundamental,Centro-Oeste,GO,Grande,Financiamento Veículo,Digital
100618,43,29337,374,72662,12,0.0674,5,1,0,M,Casado,Fundamental,Sudeste,MG,Grande,Financiamento Veículo,Agência
100619,39,16669,400,66916,60,0.2121,6,1,0,F,Divorciado,Superior,Nordeste,BA,Médio,Crédito Pessoal,Agência
